player,move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,outcome
X,top right,bot mid,top mid,mid mid,bot right,top left,bot left,mid left,mid right,X
X,mid left,mid right,top right,bot mid,top left,mid mid,top mid,,,X
X,top right,top left,bot right,mid left,bot mid,top mid,mid right,,,X
X,top right,bot mid,mid mid,top left,bot left,,,,,X
X,bot mid,top left,mid left,top right,mid right,bot left,top mid,bot right,mid mid,X
X,mid right,bot mid,bot right,top mid,mid mid,mid left,top left,,,X
X,mid right,bot right,mid mid,bot left,mid left,,,,,X
X,top right,bot right,mid right,bot left,top left,top mid,mid mid,bot mid,,O
X,top mid,bot mid,mid mid,mid right,top right,bot right,top left,,,X
X,mid right,top right,mid mid,bot left,mid left,,,,,X
X,mid mid,top right,bot right,mid right,mid left,bot mid,top mid,bot left,top left,X
X,mid right,top mid,bot left,bot right,mid mid,bot mid,top right,,,X
X,mid right,top right,mid left,bot left,bot mid,bot right,mid mid,,,X
X,top left,top mid,mid left,bot left,bot right,mid mid,top right,bot mid,,O
X,bot mid,top mid,top left,bot left,mid left,mid mid,bot right,mid right,top right,-
X,mid mid,mid left,top right,top mid,bot right,bot left,mid right,,,X
X,mid left,bot right,top left,bot mid,top mid,mid right,mid mid,top right,,O
X,top right,mid mid,bot right,top mid,mid left,top left,mid right,,,X
X,top left,mid right,mid mid,bot mid,bot right,,,,,X
X,bot left,mid right,top left,mid left,mid mid,top right,bot mid,bot right,,O
X,top mid,top left,mid right,mid left,bot mid,top right,mid mid,,,X
X,top right,bot left,top mid,bot right,top left,,,,,X
X,bot left,mid right,top left,top right,mid left,,,,,X
X,mid left,top mid,bot left,mid right,bot mid,top left,mid mid,top right,,O
X,bot left,top left,bot right,bot mid,top right,mid right,mid mid,,,X
X,bot right,mid mid,mid left,bot left,top mid,top left,top right,bot mid,mid right,X
X,top mid,top left,bot left,bot mid,mid mid,top right,bot right,mid right,mid left,-
X,top left,mid mid,mid left,bot right,mid right,bot left,top mid,top right,,O
X,bot mid,mid right,mid mid,mid left,top mid,,,,,X
X,top left,mid left,top right,bot left,bot right,mid right,bot mid,top mid,mid mid,X
X,bot mid,mid right,bot left,top left,top right,mid mid,top mid,bot right,,O
X,mid left,bot left,mid mid,mid right,top mid,top left,bot mid,,,X
X,mid left,top right,bot right,top left,top mid,mid right,bot mid,mid mid,bot left,X
X,bot right,top right,mid left,mid right,top left,mid mid,bot left,,,X
X,bot mid,mid right,bot left,mid left,top right,bot right,top mid,top left,mid mid,X
X,mid left,bot right,mid mid,bot mid,bot left,top left,top mid,top right,mid right,X
X,top right,bot left,bot right,mid right,mid mid,bot mid,top left,,,X
X,mid left,bot right,mid right,top right,bot mid,bot left,top left,top mid,mid mid,X
X,mid right,mid left,mid mid,top mid,top right,bot mid,bot left,,,X
X,top left,mid right,mid left,bot mid,bot left,,,,,X
X,mid left,top mid,bot right,mid right,top right,bot mid,bot left,top left,mid mid,X
X,mid right,top right,top left,top mid,bot mid,mid mid,bot left,mid left,bot right,X
X,mid right,bot left,top left,bot right,bot mid,mid left,top mid,top right,mid mid,X
X,top right,mid mid,top left,bot right,bot left,mid left,bot mid,top mid,mid right,-
X,top left,bot right,bot mid,top mid,mid left,mid mid,bot left,,,X
X,top mid,bot right,bot mid,mid left,mid mid,,,,,X
X,top mid,bot left,top left,top right,mid mid,bot mid,mid left,bot right,,O
X,mid left,top left,top mid,bot mid,bot left,mid mid,mid right,top right,bot right,-
X,mid right,top right,mid mid,mid left,top mid,bot left,bot mid,,,X
X,mid right,top right,top mid,bot left,bot right,top left,mid left,mid mid,,O
X,mid right,bot left,bot right,top left,mid left,bot mid,top right,,,X
X,mid right,top mid,top right,bot left,mid mid,bot mid,mid left,,,X
X,top right,mid left,top left,mid right,bot mid,bot right,mid mid,bot left,top mid,X
X,mid mid,mid right,bot right,bot mid,mid left,top left,top right,top mid,bot left,X
X,mid right,mid mid,top mid,mid left,top left,top right,bot left,bot right,bot mid,-
X,mid left,bot mid,mid mid,top left,mid right,,,,,X
X,top left,bot mid,top mid,mid left,bot left,top right,mid right,bot right,mid mid,-
X,mid right,bot left,top left,bot mid,mid mid,top mid,bot right,,,X
X,mid right,mid mid,bot mid,top mid,top right,bot right,mid left,top left,,O
X,bot left,mid right,top right,mid left,mid mid,,,,,X
X,top left,top mid,top right,bot left,mid mid,bot right,mid left,bot mid,,O
X,mid left,top left,mid mid,bot mid,top right,bot right,bot left,,,X
X,top mid,bot left,mid left,bot right,mid right,mid mid,top right,bot mid,,O
X,top mid,top left,mid mid,mid right,top right,bot left,bot mid,,,X
X,mid left,top mid,bot right,mid mid,top right,mid right,bot left,top left,bot mid,X
X,mid right,top mid,top right,bot right,mid left,top left,bot mid,mid mid,,O
X,top left,top right,mid right,bot mid,bot left,top mid,mid left,,,X
X,mid mid,bot mid,mid right,top right,bot right,bot left,mid left,,,X
X,bot left,bot mid,mid right,bot right,mid mid,mid left,top mid,top left,top right,X
X,mid left,top mid,bot right,mid mid,bot mid,bot left,top left,mid right,top right,-
X,bot mid,top mid,mid mid,mid right,top left,top right,bot left,bot right,,O
X,bot left,bot mid,top left,mid right,mid left,,,,,X
X,top right,bot right,mid left,bot mid,mid right,mid mid,top left,bot left,,O
X,mid right,mid mid,top mid,top left,top right,bot right,,,,O
X,top right,mid right,bot left,mid mid,top mid,bot right,bot mid,mid left,,O
X,bot mid,top left,mid left,mid right,bot left,mid mid,top right,top mid,bot right,X
X,mid mid,mid left,bot right,mid right,bot left,bot mid,top mid,top right,top left,X
X,bot mid,top mid,mid left,mid mid,bot right,top left,top right,bot left,mid right,X
X,top right,bot right,bot left,mid left,bot mid,top mid,mid right,top left,mid mid,X
X,top mid,top right,bot right,mid mid,bot mid,bot left,,,,O
X,bot mid,mid right,top right,top left,mid mid,bot left,top mid,,,X
X,mid left,mid right,mid mid,bot right,top right,top left,top mid,bot mid,bot left,X
X,mid right,bot mid,mid left,bot right,top mid,top right,bot left,mid mid,top left,X
X,bot right,mid left,top left,top right,bot left,mid mid,top mid,bot mid,mid right,-
X,bot right,mid left,top mid,mid right,top right,bot mid,top left,,,X
X,bot right,mid left,mid mid,bot mid,top mid,bot left,top left,,,X
X,mid left,mid right,bot left,bot mid,top right,top left,bot right,top mid,mid mid,X
X,bot mid,bot right,top right,mid left,mid right,top mid,bot left,mid mid,top left,-
X,mid left,bot left,bot right,bot mid,top mid,top left,top right,mid mid,mid right,X
X,bot mid,mid right,mid mid,top right,bot right,top left,top mid,,,X
X,mid right,bot left,top left,mid mid,bot mid,top mid,bot right,top right,,O
X,bot right,top left,top mid,mid right,bot mid,mid mid,mid left,bot left,top right,-
X,top right,mid left,mid mid,bot mid,top mid,top left,bot right,mid right,bot left,X
X,top mid,mid left,bot left,top left,bot mid,bot right,mid right,top right,mid mid,X
X,bot left,mid right,top mid,mid mid,top right,bot right,bot mid,top left,,O
X,top right,mid right,top mid,top left,mid mid,bot left,mid left,bot mid,bot right,-
X,bot mid,mid right,mid mid,bot right,mid left,top right,,,,O
X,top right,top mid,mid right,bot right,mid left,top left,mid mid,,,X
X,bot left,mid left,top left,mid mid,top mid,top right,bot mid,mid right,,O
X,mid mid,top mid,top left,mid right,top right,bot right,bot left,,,X
X,bot mid,top mid,mid mid,bot right,mid left,bot left,top left,mid right,top right,-
X,mid right,bot left,top left,top right,bot mid,mid left,bot right,mid mid,,O
X,top right,mid right,top mid,top left,bot right,mid left,bot left,mid mid,,O
X,top left,mid left,bot mid,bot left,bot right,top mid,top right,mid right,mid mid,X
X,mid left,mid right,top mid,bot mid,top left,bot left,bot right,mid mid,top right,X
X,mid right,bot mid,top mid,bot left,mid left,top right,top left,mid mid,,O
X,top left,mid left,top mid,top right,bot mid,bot left,mid right,bot right,mid mid,X
X,bot right,mid left,bot mid,top left,top right,mid right,mid mid,bot left,,O
X,mid left,mid right,top right,bot mid,top left,top mid,mid mid,bot left,bot right,X
X,mid right,bot right,top left,mid mid,top mid,bot left,bot mid,top right,,O
X,bot right,bot mid,top left,top mid,bot left,top right,mid left,,,X
X,bot mid,bot right,mid right,bot left,top left,top mid,top right,mid left,mid mid,-
X,mid right,top mid,mid mid,bot mid,bot left,top left,bot right,mid left,top right,X
X,bot right,bot left,top right,top mid,mid right,,,,,X
X,top right,mid mid,mid left,bot mid,top mid,top left,bot left,bot right,,O
X,mid mid,bot left,bot mid,mid right,top right,mid left,top mid,,,X
X,mid left,bot left,mid mid,bot mid,top left,mid right,bot right,,,X
X,top left,mid left,top right,mid right,bot left,top mid,bot right,mid mid,,O
X,top right,top left,mid mid,bot right,mid right,bot mid,bot left,,,X
X,mid left,mid right,top mid,bot mid,bot right,bot left,mid mid,top right,top left,X
X,mid right,top right,mid left,top mid,bot left,bot mid,bot right,mid mid,,O
X,top right,top left,mid right,mid mid,bot left,bot right,,,,O
X,mid right,mid mid,top right,bot right,bot mid,bot left,top mid,mid left,top left,X
X,mid left,mid right,top left,bot left,top right,mid mid,bot right,top mid,bot mid,-
X,mid right,top right,mid left,bot left,top mid,bot mid,top left,mid mid,,O
X,bot right,mid right,top left,top mid,bot mid,mid left,top right,mid mid,,O
X,top left,top mid,mid left,mid right,top right,bot left,bot mid,mid mid,bot right,-
X,bot left,bot mid,mid left,bot right,mid mid,top left,mid right,,,X
X,mid right,mid mid,bot left,bot right,bot mid,top right,top mid,mid left,top left,-
X,top left,top right,mid right,top mid,bot left,bot mid,bot right,mid left,mid mid,X
X,top mid,bot mid,mid left,bot left,top right,mid mid,top left,,,X
X,bot right,bot mid,mid mid,top mid,top left,,,,,X
X,top left,top mid,bot left,mid mid,top right,bot mid,,,,O
X,top left,top right,mid left,mid right,top mid,bot mid,bot left,,,X
X,mid right,bot mid,bot right,top mid,top left,top right,bot left,mid left,mid mid,X
X,top mid,mid right,top right,mid mid,top left,,,,,X
X,bot right,mid mid,mid right,top left,bot left,mid left,bot mid,,,X
X,bot right,top left,top mid,mid mid,top right,mid left,mid right,,,X
X,bot mid,bot left,mid mid,top mid,top left,mid left,mid right,bot right,top right,-
X,bot left,top right,top left,mid mid,mid right,mid left,bot mid,bot right,top mid,-
X,top mid,mid right,bot mid,top right,bot right,bot left,top left,mid left,mid mid,X
X,top mid,top left,bot left,mid mid,bot mid,top right,mid right,mid left,bot right,X
X,mid left,top right,mid mid,bot right,bot left,bot mid,top mid,mid right,,O
X,mid mid,top left,top right,bot mid,bot right,bot left,mid left,top mid,mid right,X
X,bot mid,bot right,mid right,top right,mid left,bot left,mid mid,,,X
X,bot right,top mid,bot left,top right,bot mid,,,,,X
X,mid mid,bot mid,mid left,bot right,bot left,mid right,top mid,top right,,O
X,bot left,mid left,top left,top right,bot mid,top mid,bot right,,,X
X,mid right,mid left,bot left,bot right,top right,bot mid,top left,mid mid,top mid,X
X,top right,mid right,bot mid,bot right,mid left,bot left,top left,mid mid,top mid,X
X,mid mid,bot mid,top left,bot right,bot left,top mid,mid left,,,X
X,mid right,mid left,bot right,bot mid,top left,top right,bot left,mid mid,top mid,-
X,mid mid,mid right,bot left,top right,mid left,bot right,,,,O
X,top mid,bot right,mid right,mid left,top right,mid mid,bot left,top left,,O
X,top mid,bot left,top right,mid right,mid mid,bot mid,mid left,bot right,,O
X,bot mid,bot left,top left,top mid,top right,mid mid,mid left,mid right,bot right,-
X,mid right,bot right,top right,top mid,top left,mid mid,mid left,bot left,bot mid,-
X,top mid,mid left,bot mid,mid mid,top left,bot right,mid right,bot left,top right,X
X,top mid,bot left,top right,mid mid,bot mid,mid left,top left,,,X
X,bot right,mid right,bot left,top mid,mid left,top right,bot mid,,,X
X,top mid,mid left,top left,bot right,top right,,,,,X
X,bot mid,top right,top left,mid mid,mid right,bot left,,,,O
X,mid left,top mid,mid mid,bot mid,top right,bot right,bot left,,,X
X,mid mid,bot mid,bot left,top mid,bot right,mid right,mid left,top right,top left,X
X,bot mid,bot left,top mid,bot right,mid right,top left,mid mid,,,X
X,top left,mid left,top right,top mid,bot right,bot left,bot mid,mid mid,mid right,X
X,top left,bot left,mid right,bot right,mid mid,mid left,bot mid,top right,top mid,X
X,top mid,bot mid,mid right,mid mid,top right,mid left,bot right,,,X
X,bot right,mid mid,mid left,bot left,mid right,top left,top mid,bot mid,top right,X
X,bot mid,top mid,mid left,top left,mid mid,bot right,bot left,top right,,O
X,mid left,bot mid,top right,top left,mid right,top mid,bot left,bot right,mid mid,X
X,mid left,top mid,bot right,mid right,top right,mid mid,bot mid,bot left,top left,-
X,bot right,top left,top mid,mid left,bot left,top right,mid right,mid mid,bot mid,X
X,mid right,top right,mid mid,top left,bot left,mid left,bot right,top mid,,O
X,mid left,bot mid,top mid,top right,bot left,bot right,top left,,,X
X,top right,mid left,mid right,bot left,top left,top mid,bot right,,,X
X,mid right,mid mid,top right,mid left,top left,top mid,bot right,,,X
X,top right,mid right,bot left,bot mid,top mid,top left,mid mid,,,X
X,top mid,bot left,top right,bot mid,mid left,mid right,bot right,top left,mid mid,-
X,bot right,top right,mid mid,mid right,top left,,,,,X
X,bot left,bot right,mid mid,mid right,top right,,,,,X
X,top left,bot left,top mid,mid right,bot mid,mid mid,top right,,,X
X,top mid,bot right,mid right,bot left,top left,bot mid,,,,O
X,bot right,top right,top left,bot mid,mid mid,,,,,X
X,mid left,top right,mid mid,top left,bot left,bot right,mid right,,,X
X,bot mid,mid left,bot right,top right,top left,bot left,mid right,mid mid,,O
X,mid right,mid left,bot left,top mid,bot right,mid mid,bot mid,,,X
X,bot mid,top left,mid mid,mid right,mid left,top right,bot right,bot left,top mid,X
X,mid mid,top mid,bot left,bot mid,mid right,top right,bot right,mid left,top left,X
X,mid left,bot right,top left,top right,bot left,,,,,X
X,mid mid,mid left,bot right,top right,mid right,bot left,top left,,,X
X,bot mid,mid right,top mid,bot right,mid mid,,,,,X
X,bot right,mid left,top right,top left,bot left,mid right,top mid,mid mid,,O
X,bot mid,top mid,mid right,bot left,top right,mid left,top left,bot right,mid mid,-
X,bot mid,top right,mid mid,top mid,mid left,bot right,bot left,top left,,O
X,mid right,top right,top left,top mid,mid left,mid mid,bot right,bot left,,O
X,top mid,bot right,bot left,top left,mid right,mid left,top right,mid mid,,O
X,mid left,top mid,bot left,top right,mid mid,top left,,,,O
X,bot left,bot mid,mid right,top right,mid mid,mid left,top left,top mid,bot right,X
X,top mid,mid right,bot right,mid mid,top right,bot left,top left,,,X
X,top left,top right,mid right,top mid,mid mid,bot left,mid left,,,X
X,mid right,bot left,mid mid,mid left,top right,bot mid,top mid,bot right,,O
X,bot mid,bot left,top mid,mid left,mid right,bot right,mid mid,,,X
X,bot right,top mid,bot mid,mid mid,mid left,top right,top left,bot left,,O
X,mid mid,mid right,bot mid,bot right,mid left,top right,,,,O
X,top right,mid mid,bot right,mid right,top left,bot left,mid left,top mid,bot mid,-
X,bot left,top right,bot right,mid left,mid right,mid mid,bot mid,,,X
X,top mid,mid right,mid mid,bot left,bot mid,,,,,X
X,mid right,bot right,top right,bot mid,mid left,mid mid,bot left,top mid,,O
X,bot left,bot right,mid mid,top mid,top left,mid left,top right,,,X
X,mid right,bot left,bot right,bot mid,top left,top mid,mid mid,,,X
X,bot mid,bot right,top left,bot left,mid left,mid mid,mid right,top right,,O
X,top mid,bot mid,bot left,mid left,mid right,mid mid,bot right,top left,top right,X
X,top mid,mid left,top right,bot right,mid right,mid mid,bot left,top left,,O
X,mid left,bot mid,mid mid,mid right,bot right,top left,top mid,top right,bot left,-
X,bot left,mid left,mid mid,top left,mid right,bot right,bot mid,top mid,top right,X
X,top right,bot mid,mid mid,mid right,bot right,bot left,top mid,top left,mid left,-
X,mid right,bot mid,top mid,mid left,top right,bot left,mid mid,top left,,O
X,top left,bot right,bot mid,top mid,mid left,mid right,top right,bot left,mid mid,-
X,bot right,top mid,bot left,top right,mid left,mid right,bot mid,,,X
